Date,Open,High,Low,Close,Adj Close,Volume
2019-08-04,0.000649,0.000659,0.000437,0.000656,0.000656,765
2019-08-05,0.000656,0.000656,0.000549,0.000591,0.000591,173
2019-08-06,0.000591,0.000641,0.000472,0.000574,0.000574,126
2019-08-07,0.000574,0.000688,0.000481,0.000598,0.000598,262
2019-08-08,0.000598,0.001061,0.000576,0.000598,0.000598,1895
2019-08-09,0.000598,0.000715,0.000594,0.000649,0.000649,65
2019-08-10,0.000649,0.000685,0.000509,0.000567,0.000567,34
2019-08-11,0.000567,0.000683,0.000566,0.000680,0.000680,33
2019-08-12,0.000680,0.000681,0.000459,0.000570,0.000570,26
2019-08-13,0.000570,0.000572,0.000541,0.000544,0.000544,15
2019-08-14,0.000544,0.000633,0.000500,0.000502,0.000502,230
2019-08-15,0.000502,0.000509,0.000464,0.000478,0.000478,372
2019-08-16,0.000478,0.000631,0.000476,0.000519,0.000519,161
2019-08-17,0.000519,0.000522,0.000491,0.000492,0.000492,34
2019-08-18,0.000492,0.000542,0.000413,0.000422,0.000422,0
2019-08-19,0.000422,0.000542,0.000420,0.000437,0.000437,3
2019-08-20,0.000437,0.000542,0.000425,0.000538,0.000538,280
2019-08-21,0.000538,0.000540,0.000401,0.000405,0.000405,12
2019-08-22,0.000405,0.000502,0.000392,0.000405,0.000405,24
2019-08-23,0.000405,0.000418,0.000403,0.000416,0.000416,28
2019-08-24,0.000416,0.000503,0.000404,0.000502,0.000502,2
2019-08-25,0.000502,0.000503,0.000301,0.000404,0.000404,1
2019-08-26,0.000405,0.000520,0.000405,0.000435,0.000435,167
2019-08-27,0.000436,0.000647,0.000375,0.000464,0.000464,252
2019-08-28,0.000464,0.000504,0.000319,0.000480,0.000480,2143
2019-08-29,0.000480,0.000564,0.000377,0.000473,0.000473,2810
2019-08-30,0.000473,0.000476,0.000287,0.000383,0.000383,1253
2019-08-31,0.000383,0.000478,0.000351,0.000351,0.000351,14
2019-09-01,0.000351,0.000359,0.000289,0.000331,0.000331,3
2019-09-02,0.000332,0.000497,0.000295,0.000311,0.000311,16
2019-09-03,0.000311,0.000428,0.000310,0.000425,0.000425,193
2019-09-04,0.000425,0.000425,0.000313,0.000318,0.000318,1083
2019-09-05,0.000318,0.000422,0.000315,0.000317,0.000317,953
2019-09-06,0.000317,0.000436,0.000209,0.000237,0.000237,154
2019-09-07,0.000238,0.000318,0.000210,0.000210,0.000210,1
2019-09-08,0.000210,0.000523,0.000104,0.000522,0.000522,133
2019-09-09,0.000522,0.000523,0.000205,0.000310,0.000310,122
2019-09-10,0.000310,0.000405,0.000300,0.000405,0.000405,110
2019-09-11,0.000405,0.000409,0.000300,0.000392,0.000392,94
2019-09-12,0.000392,0.000406,0.000263,0.000301,0.000301,94
2019-09-13,0.000302,0.000414,0.000298,0.000414,0.000414,0
2019-09-14,0.000414,0.000415,0.000412,0.000412,0.000412,0
2019-09-15,0.000412,0.000412,0.000207,0.000208,0.000208,231
2019-09-16,0.000208,0.000309,0.000204,0.000308,0.000308,31
2019-09-17,0.000308,0.000308,0.000205,0.000303,0.000303,47
2019-09-18,0.000303,0.000308,0.000210,0.000232,0.000232,163
2019-09-19,0.000232,0.000771,0.000201,0.000769,0.000769,10279
2019-09-20,0.000771,0.000772,0.000364,0.000407,0.000407,638
2019-09-21,0.000407,0.000407,0.000351,0.000352,0.000352,96
2019-09-22,0.000352,0.000390,0.000300,0.000302,0.000302,54
2019-09-23,0.000302,0.000478,0.000298,0.000474,0.000474,30
2019-09-24,0.000474,0.000478,0.000283,0.000428,0.000428,45
2019-09-25,0.000428,0.000511,0.000329,0.000423,0.000423,8119
2019-09-26,0.000423,0.000490,0.000252,0.000486,0.000486,151
2019-09-27,0.000486,0.000487,0.000318,0.000412,0.000412,82
2019-09-28,0.000412,0.000497,0.000405,0.000412,0.000412,16916
2019-09-29,0.000412,0.000413,0.000399,0.000405,0.000405,1
2019-09-30,0.000405,0.000414,0.000328,0.000332,0.000332,84
2019-10-01,0.000332,0.000377,0.000293,0.000311,0.000311,158
2019-10-02,0.000311,0.000362,0.000170,0.000178,0.000178,370
2019-10-03,0.000178,0.000332,0.000176,0.000288,0.000288,86
2019-10-04,0.000288,0.000329,0.000234,0.000246,0.000246,75
2019-10-05,0.000246,0.000247,0.000242,0.000245,0.000245,29
2019-10-06,0.000245,0.000321,0.000223,0.000224,0.000224,8
2019-10-07,0.000223,0.000332,0.000221,0.000330,0.000330,74
2019-10-08,0.000329,0.000333,0.000245,0.000247,0.000247,294
2019-10-09,0.000247,0.000247,0.000084,0.000099,0.000099,102
2019-10-10,0.000100,0.000428,0.000099,0.000343,0.000343,993
2019-10-11,0.000343,0.000348,0.000232,0.000249,0.000249,55
2019-10-12,0.000249,0.002135,0.000249,0.000461,0.000461,5659
2019-10-13,0.000461,0.002537,0.000418,0.001163,0.001163,99582
2019-10-14,0.001163,0.002409,0.000999,0.002008,0.002008,127780
2019-10-15,0.002010,0.002253,0.001921,0.002211,0.002211,125500
2019-10-16,0.002211,0.033672,0.000858,0.003869,0.003869,504
2019-10-17,0.003869,0.003869,0.001859,0.001863,0.001863,122
2019-10-18,0.001863,0.003931,0.001491,0.003925,0.003925,2087
2019-10-19,0.003924,0.027576,0.001977,0.003747,0.003747,58135
2019-10-20,0.003747,0.006584,0.000992,0.000995,0.000995,23312
2019-10-21,0.000995,0.001573,0.000822,0.001071,0.001071,13998
2019-10-22,0.001071,0.001399,0.000645,0.000645,0.000645,9130
2019-10-23,0.000645,0.001132,0.000448,0.000701,0.000701,446
2019-10-24,0.000702,0.001791,0.000669,0.001045,0.001045,109958
2019-10-25,0.001045,0.001767,0.000690,0.000933,0.000933,181429
2019-10-26,0.000932,0.001007,0.000584,0.000737,0.000737,52839
2019-10-27,0.000737,0.000969,0.000381,0.000480,0.000480,155315
2019-10-28,0.000479,0.000657,0.000372,0.000463,0.000463,24330
2019-10-29,0.000463,0.000476,0.000373,0.000377,0.000377,1116
2019-10-30,0.000377,0.000463,0.000278,0.000399,0.000399,1309
2019-10-31,0.000398,0.001150,0.000387,0.000417,0.000417,2011
2019-11-01,0.000417,0.000536,0.000415,0.000463,0.000463,430
2019-11-02,0.000463,0.000590,0.000370,0.000466,0.000466,2930
2019-11-03,0.000466,0.000651,0.000460,0.000557,0.000557,61339
2019-11-04,0.000556,0.000684,0.000462,0.000495,0.000495,291
2019-11-05,0.000495,0.000567,0.000462,0.000561,0.000561,14206
2019-11-06,0.000561,0.000564,0.000373,0.000465,0.000465,132
2019-11-07,0.000465,0.000485,0.000368,0.000371,0.000371,464
2019-11-08,0.000371,0.000442,0.000351,0.000352,0.000352,216
2019-11-09,0.000352,0.000526,0.000352,0.000352,0.000352,2621
2019-11-10,0.000352,0.003837,0.000352,0.000523,0.000523,19357
2019-11-11,0.000523,0.000613,0.000349,0.000438,0.000438,1058
2019-11-12,0.000438,0.000529,0.000434,0.000441,0.000441,856
2019-11-13,0.000441,0.000530,0.000350,0.000528,0.000528,10055
2019-11-14,0.000528,0.000529,0.000346,0.000432,0.000432,888
2019-11-15,0.000432,0.000525,0.000424,0.000424,0.000424,804
2019-11-16,0.000424,0.000508,0.000419,0.000508,0.000508,177
2019-11-17,0.000508,0.000520,0.000425,0.000425,0.000425,139
2019-11-18,0.000425,0.000526,0.000412,0.000517,0.000517,7492
2019-11-19,0.000517,0.001082,0.000330,0.000331,0.000331,207
2019-11-20,0.000331,0.000494,0.000330,0.000405,0.000405,2873
2019-11-21,0.000405,0.000487,0.000306,0.000382,0.000382,4149
2019-11-22,0.000382,0.000460,0.000344,0.000364,0.000364,636
2019-11-23,0.000364,0.000442,0.000359,0.000370,0.000370,14671
2019-11-24,0.000370,0.000438,0.000353,0.000414,0.000414,14
2019-11-25,0.000415,0.000594,0.000332,0.000428,0.000428,1597
2019-11-26,0.000428,0.000643,0.000428,0.000448,0.000448,390
2019-11-27,0.000443,0.000769,0.000430,0.000527,0.000527,4132
2019-11-28,0.000527,0.000667,0.000456,0.000460,0.000460,405
2019-11-29,0.000460,0.000545,0.000431,0.000465,0.000465,203
2019-11-30,0.000465,0.000477,0.000376,0.000476,0.000476,349
2019-12-01,0.000476,0.000508,0.000366,0.000508,0.000508,41
2019-12-02,0.000508,0.000693,0.000435,0.000568,0.000568,2077
2019-12-03,0.000569,0.000655,0.000438,0.000572,0.000572,520
2019-12-04,0.000572,0.000667,0.000563,0.000640,0.000640,1336
2019-12-05,0.000640,0.000794,0.000485,0.000516,0.000516,499
2019-12-06,0.000516,0.000674,0.000470,0.000674,0.000674,478
2019-12-07,0.000674,0.001163,0.000578,0.000604,0.000604,701
2019-12-08,0.000604,0.000722,0.000600,0.000708,0.000708,1081
2019-12-09,0.000708,0.001100,0.000654,0.000697,0.000697,1926
2019-12-10,0.000697,0.000878,0.000653,0.000655,0.000655,541
2019-12-11,0.000655,0.000849,0.000520,0.000649,0.000649,531
2019-12-12,0.000649,0.000784,0.000500,0.000667,0.000667,693
2019-12-13,0.000667,0.000799,0.000628,0.000724,0.000724,3865
2019-12-14,0.000724,0.000769,0.000638,0.000700,0.000700,689
2019-12-15,0.000700,0.000717,0.000635,0.000643,0.000643,137
2019-12-16,0.000643,0.001034,0.000639,0.000997,0.000997,1264
2019-12-17,0.000997,0.001049,0.000798,0.001018,0.001018,674
2019-12-18,0.001018,0.001028,0.000739,0.000837,0.000837,208
2019-12-19,0.000837,0.000845,0.000572,0.000649,0.000649,429
2019-12-20,0.000649,0.000650,0.000509,0.000628,0.000628,251
2019-12-21,0.000628,0.000642,0.000509,0.000575,0.000575,118
2019-12-22,0.000575,0.000592,0.000459,0.000464,0.000464,233
2019-12-23,0.000464,0.000580,0.000446,0.000579,0.000579,159
2019-12-24,0.000580,0.000956,0.000511,0.000649,0.000649,3553
2019-12-25,0.000649,0.000793,0.000609,0.000652,0.000652,47
2019-12-26,0.000652,0.001031,0.000647,0.000958,0.000958,253
2019-12-27,0.000958,0.000961,0.000679,0.000728,0.000728,223
2019-12-28,0.000728,0.000791,0.000657,0.000658,0.000658,140
2019-12-29,0.000658,0.000680,0.000602,0.000667,0.000667,184
2019-12-30,0.000668,0.000668,0.000449,0.000584,0.000584,434
2019-12-31,0.000583,0.000654,0.000499,0.000501,0.000501,42
2020-01-01,0.000501,0.000571,0.000499,0.000569,0.000569,52
2020-01-02,0.000569,0.000569,0.000482,0.000485,0.000485,79
2020-01-03,0.000485,0.000587,0.000437,0.000586,0.000586,255
2020-01-04,0.000585,0.000654,0.000512,0.000568,0.000568,80
2020-01-05,0.000567,0.000736,0.000523,0.000654,0.000654,392
2020-01-06,0.000655,0.000750,0.000588,0.000695,0.000695,358
2020-01-07,0.000695,0.000784,0.000616,0.000653,0.000653,169
2020-01-08,0.000653,0.000756,0.000649,0.000754,0.000754,289
2020-01-09,0.000753,0.001138,0.000693,0.000831,0.000831,1124
2020-01-10,0.000832,0.001029,0.000806,0.000857,0.000857,354
2020-01-11,0.000857,0.000886,0.000805,0.000807,0.000807,452
2020-01-12,0.000807,0.000967,0.000804,0.000847,0.000847,192
2020-01-13,0.000847,0.000914,0.000748,0.000824,0.000824,112
2020-01-14,0.000825,0.001055,0.000823,0.000883,0.000883,176
2020-01-15,0.000881,0.001025,0.000860,0.000861,0.000861,178
2020-01-16,0.000862,0.000963,0.000842,0.000872,0.000872,392
2020-01-17,0.000873,0.000873,0.000784,0.000803,0.000803,100
2020-01-18,0.000803,0.000921,0.000719,0.000804,0.000804,79
2020-01-19,0.000804,0.000872,0.000761,0.000777,0.000777,141
2020-01-20,0.000777,0.000862,0.000748,0.000823,0.000823,144
2020-01-21,0.000822,0.000824,0.000754,0.000773,0.000773,167
2020-01-22,0.000772,0.000868,0.000747,0.000781,0.000781,22
2020-01-23,0.000781,0.000847,0.000587,0.000590,0.000590,232
2020-01-24,0.000590,0.000743,0.000579,0.000612,0.000612,60
2020-01-25,0.000609,0.000744,0.000500,0.000661,0.000661,475
2020-01-26,0.000660,0.000665,0.000583,0.000602,0.000602,43
2020-01-27,0.000603,0.000710,0.000602,0.000620,0.000620,21
2020-01-28,0.000620,0.000634,0.000536,0.000565,0.000565,88
2020-01-29,0.000565,0.000614,0.000544,0.000545,0.000545,30
2020-01-30,0.000545,0.000660,0.000475,0.000476,0.000476,44
2020-01-31,0.000476,0.000622,0.000396,0.000446,0.000446,42
2020-02-01,0.000446,0.000538,0.000358,0.000485,0.000485,38
2020-02-02,0.000485,0.000566,0.000446,0.000446,0.000446,38
2020-02-03,0.000446,0.000646,0.000444,0.000554,0.000554,92
2020-02-04,0.000554,0.000557,0.000456,0.000491,0.000491,88
2020-02-05,0.000491,0.000839,0.000463,0.000578,0.000578,1642
2020-02-06,0.000578,0.001268,0.000573,0.000875,0.000875,6351
2020-02-07,0.000876,0.001273,0.000781,0.001078,0.001078,17569
2020-02-08,0.001078,0.001576,0.000808,0.001283,0.001283,35993
2020-02-09,0.001283,0.001416,0.000508,0.000809,0.000809,2796
2020-02-10,0.000810,0.000985,0.000589,0.000690,0.000690,1123
2020-02-11,0.000690,0.000916,0.000682,0.000817,0.000817,323
2020-02-12,0.000817,0.000928,0.000716,0.000823,0.000823,108
2020-02-13,0.000823,0.001028,0.000811,0.001022,0.001022,7674
2020-02-14,0.001023,0.001029,0.000811,0.000930,0.000930,205
2020-02-15,0.000930,0.001288,0.000888,0.001287,0.001287,25077
2020-02-16,0.001288,0.005545,0.000898,0.003705,0.003705,128441
2020-02-17,0.003708,0.004621,0.001955,0.002907,0.002907,21211
2020-02-18,0.002905,0.004236,0.002247,0.003146,0.003146,34804
2020-02-19,0.003147,0.003758,0.001425,0.001932,0.001932,124616
2020-02-20,0.001932,0.002966,0.001351,0.002263,0.002263,10444
2020-02-21,0.002262,0.002523,0.001738,0.001841,0.001841,2719
2020-02-22,0.001842,0.005367,0.001825,0.003844,0.003844,51053
2020-02-23,0.003844,0.005609,0.003465,0.004272,0.004272,93596
2020-02-24,0.004278,0.004504,0.003159,0.003172,0.003172,1091
2020-02-25,0.003172,0.004973,0.003152,0.004103,0.004103,4930
2020-02-26,0.004103,0.005059,0.002856,0.003587,0.003587,3919
2020-02-27,0.003587,0.004450,0.003308,0.003866,0.003866,15114
2020-02-28,0.003866,0.004575,0.003459,0.003718,0.003718,75659
2020-02-29,0.003717,0.008618,0.003717,0.005670,0.005670,65885
2020-03-01,0.005665,0.007213,0.003853,0.004032,0.004032,19278
2020-03-02,0.004032,0.005108,0.002216,0.003184,0.003184,34396
2020-03-03,0.003184,0.004359,0.001929,0.003687,0.003687,33349
2020-03-04,0.003687,0.004314,0.003227,0.003676,0.003676,9488
2020-03-05,0.003677,0.005270,0.003557,0.004173,0.004173,10901
2020-03-06,0.004173,0.004259,0.002467,0.002646,0.002646,9746
2020-03-07,0.002736,0.003001,0.002580,0.002582,0.002582,1000
2020-03-08,0.002582,0.002787,0.002247,0.002267,0.002267,1168
2020-03-09,0.002266,0.002509,0.001316,0.002292,0.002292,4452
2020-03-10,0.002060,0.002811,0.002055,0.002522,0.002522,1728
2020-03-11,0.002522,0.002903,0.002367,0.002452,0.002452,405
2020-03-12,0.002452,0.002563,0.001418,0.001424,0.001424,55363
2020-03-13,0.001423,0.002243,0.001172,0.001992,0.001992,2215
2020-03-14,0.002001,0.002397,0.001450,0.001758,0.001758,4813
2020-03-15,0.001758,0.002289,0.001711,0.001958,0.001958,454
2020-03-16,0.001957,0.002509,0.001646,0.001697,0.001697,2903
2020-03-17,0.001698,0.002034,0.001688,0.001709,0.001709,346
2020-03-18,0.001701,0.001856,0.001642,0.001718,0.001718,458
2020-03-19,0.001718,0.002541,0.001718,0.002349,0.002349,3402
2020-03-20,0.002348,0.002653,0.001987,0.002162,0.002162,3745
2020-03-21,0.002162,0.002532,0.001481,0.001974,0.001974,13299
2020-03-22,0.001976,0.001979,0.001096,0.001458,0.001458,8544
2020-03-23,0.001458,0.001544,0.001047,0.001222,0.001222,2830
2020-03-24,0.001221,0.001349,0.001107,0.001208,0.001208,508
2020-03-25,0.001207,0.001272,0.000930,0.000935,0.000935,1281
2020-03-26,0.000935,0.001076,0.000731,0.000806,0.000806,471
2020-03-27,0.000806,0.000959,0.000672,0.000836,0.000836,864
2020-03-28,0.000836,0.000874,0.000681,0.000745,0.000745,568
2020-03-29,0.000745,0.000915,0.000672,0.000764,0.000764,285
2020-03-30,0.000763,0.000825,0.000699,0.000772,0.000772,247
2020-03-31,0.000770,0.000842,0.000701,0.000770,0.000770,173
2020-04-01,0.000770,0.000816,0.000569,0.000664,0.000664,1141
2020-04-02,0.000663,0.000749,0.000595,0.000626,0.000626,88
2020-04-03,0.000626,0.001793,0.000619,0.001347,0.001347,4949
2020-04-04,0.001347,0.001563,0.000940,0.001236,0.001236,1530
2020-04-05,0.001236,0.001571,0.000757,0.001025,0.001025,2024
2020-04-06,0.001024,0.001101,0.000785,0.000942,0.000942,671
2020-04-07,0.000944,0.001027,0.000857,0.000862,0.000862,187
2020-04-08,0.000862,0.000950,0.000807,0.000880,0.000880,161
2020-04-09,0.000880,0.000948,0.000788,0.000866,0.000866,175
2020-04-10,0.000865,0.000921,0.000812,0.000824,0.000824,159
2020-04-11,0.000824,0.000900,0.000811,0.000887,0.000887,146
2020-04-12,0.000887,0.000916,0.000813,0.000824,0.000824,33
2020-04-13,0.000824,0.001964,0.000793,0.001436,0.001436,15193
2020-04-14,0.001437,0.001984,0.001244,0.001509,0.001509,2752
2020-04-15,0.001507,0.002040,0.001308,0.001685,0.001685,3157
2020-04-16,0.001685,0.002527,0.001479,0.002133,0.002133,13645
2020-04-17,0.002134,0.002204,0.001904,0.001909,0.001909,561
2020-04-18,0.001909,0.002017,0.001853,0.001956,0.001956,245
2020-04-19,0.001955,0.002034,0.001439,0.001791,0.001791,710
2020-04-20,0.001791,0.001801,0.001503,0.001577,0.001577,413
2020-04-21,0.001577,0.002395,0.001505,0.001720,0.001720,3873
2020-04-22,0.001719,0.002416,0.001632,0.001705,0.001705,2857
2020-04-23,0.001705,0.002414,0.001571,0.002000,0.002000,925
2020-04-24,0.002000,0.002186,0.002000,0.002029,0.002029,776
2020-04-25,0.002029,0.002353,0.001962,0.002193,0.002193,6333
2020-04-26,0.002042,0.002589,0.002040,0.002224,0.002224,5253
2020-04-27,0.002228,0.002391,0.001999,0.002023,0.002023,2897
2020-04-28,0.002023,0.002165,0.001850,0.001864,0.001864,186
2020-04-29,0.001863,0.002338,0.001862,0.002096,0.002096,259
2020-04-30,0.002094,0.002229,0.001236,0.001470,0.001470,31728
2020-05-01,0.001470,0.001799,0.001311,0.001596,0.001596,2116
2020-05-02,0.001596,0.001691,0.001408,0.001526,0.001526,450
2020-05-03,0.001527,0.001701,0.001511,0.001600,0.001600,129
2020-05-04,0.001600,0.001744,0.001475,0.001515,0.001515,561
2020-05-05,0.001514,0.001625,0.001415,0.001616,0.001616,835
2020-05-06,0.001614,0.001708,0.001433,0.001469,0.001469,1187
2020-05-07,0.001469,0.001703,0.001418,0.001595,0.001595,130
2020-05-08,0.001595,0.001785,0.001571,0.001771,0.001771,173
2020-05-09,0.001771,0.001775,0.001438,0.001438,0.001438,2825
2020-05-10,0.001437,0.001438,0.001254,0.001313,0.001313,358
2020-05-11,0.001314,0.001606,0.001294,0.001376,0.001376,277
2020-05-12,0.001376,0.001516,0.001369,0.001408,0.001408,110
2020-05-13,0.001408,0.001566,0.001359,0.001484,0.001484,123
2020-05-14,0.001477,0.001741,0.001385,0.001654,0.001654,323
2020-05-15,0.001654,0.001732,0.001481,0.001583,0.001583,73
2020-05-16,0.001585,0.001719,0.001489,0.001687,0.001687,89
2020-05-17,0.001687,0.001947,0.001599,0.001652,0.001652,961
2020-05-18,0.001652,0.001863,0.001533,0.001555,0.001555,435
2020-05-19,0.001554,0.001746,0.001523,0.001555,0.001555,121
2020-05-20,0.001556,0.001760,0.001508,0.001618,0.001618,97
2020-05-21,0.001618,0.001624,0.001417,0.001453,0.001453,233
2020-05-22,0.001453,0.001590,0.001441,0.001491,0.001491,113
2020-05-23,0.001491,0.001581,0.001459,0.001474,0.001474,144
2020-05-24,0.001474,0.001564,0.001404,0.001406,0.001406,59
2020-05-25,0.001401,0.001568,0.001395,0.001418,0.001418,96
2020-05-26,0.001417,0.002030,0.001399,0.001824,0.001824,1000
2020-05-27,0.001824,0.001915,0.001474,0.001565,0.001565,769
2020-05-28,0.001565,0.001649,0.001475,0.001609,0.001609,303
2020-05-29,0.001609,0.001623,0.001501,0.001514,0.001514,390
2020-05-30,0.001514,0.001598,0.001456,0.001598,0.001598,252
2020-05-31,0.001597,0.001613,0.001510,0.001518,0.001518,431
2020-06-01,0.001517,0.001928,0.001431,0.001919,0.001919,75
2020-06-02,0.001919,0.001921,0.001534,0.001539,0.001539,115
2020-06-03,0.001539,0.001648,0.001536,0.001560,0.001560,83
2020-06-04,0.001560,0.001765,0.001380,0.001524,0.001524,1750
2020-06-05,0.001524,0.001558,0.001367,0.001449,0.001449,311
2020-06-06,0.001449,0.001557,0.001438,0.001447,0.001447,122
2020-06-07,0.001447,0.001455,0.000783,0.001283,0.001283,1504
2020-06-08,0.001283,0.001455,0.001272,0.001343,0.001343,89
2020-06-09,0.001343,0.001422,0.001267,0.001292,0.001292,86
2020-06-10,0.001292,0.001387,0.001268,0.001381,0.001381,73
2020-06-11,0.001381,0.001474,0.001194,0.001305,0.001305,130
2020-06-12,0.001304,0.001423,0.001209,0.001232,0.001232,80
