Date,Close,market_cap,Volume
2021-09-25 00:00:00 UTC,45.97968548776490,7467680264.952250,398828990.1421850
2021-09-26 00:00:00 UTC,45.85423952613080,7458043542.585390,199539363.75279600
2021-09-27 00:00:00 UTC,43.77221913023850,7129910076.042030,359384281.4008760
2021-09-28 00:00:00 UTC,42.45841923192410,7103819290.546590,267122162.43022500
2021-09-29 00:00:00 UTC,40.83415271084840,6811392789.499900,184749107.00093900
2021-09-30 00:00:00 UTC,44.53975283725500,7349890406.43664,279108346.33915500
2021-10-01 00:00:00 UTC,45.095516526767300,7512523067.952460,225464935.98660000
2021-10-02 00:00:00 UTC,52.249042952565000,8660925810.198200,354441253.95045
2021-10-03 00:00:00 UTC,49.69647172256160,8256411007.111590,257806256.09950500
2021-10-04 00:00:00 UTC,50.37795758211510,8388136131.058410,232805698.99451800
2021-10-05 00:00:00 UTC,48.93145987547310,8183424093.117580,252143797.0805810
2021-10-06 00:00:00 UTC,54.551808303364300,9155070183.723080,689989014.3720890
2021-10-07 00:00:00 UTC,52.83751808663080,8835079765.678190,455114863.72407500
2021-10-08 00:00:00 UTC,51.0817853895228,8536472253.291360,423877252.7935510
2021-10-09 00:00:00 UTC,49.029167648384900,8208721038.3199,433043669.24641200
2021-10-10 00:00:00 UTC,49.595913602110200,8300151324.970790,288365266.9157310
2021-10-11 00:00:00 UTC,44.880971872811400,7494152812.8988500,327731773.26040100
2021-10-12 00:00:00 UTC,45.114445326728000,7510436627.734070,313199242.4207740
2021-10-13 00:00:00 UTC,43.12549731211590,7499865352.186540,372516512.3601840
2021-10-14 00:00:00 UTC,43.07711033930970,7490863094.174580,341001565.0753360
2021-10-15 00:00:00 UTC,42.78190945319600,7428763051.620010,361722147.15877400
2021-10-16 00:00:00 UTC,43.17802064049050,7473014009.652510,429864154.10860900
2021-10-17 00:00:00 UTC,46.084474648132600,8022081004.739160,527151734.7061610
2021-10-18 00:00:00 UTC,44.04373554178560,7666832131.44236,327228130.5175840
2021-10-19 00:00:00 UTC,43.755209039958000,7587602377.385260,251197579.0583880
2021-10-20 00:00:00 UTC,43.807998656152100,7627801574.362060,244013193.6721680
2021-10-21 00:00:00 UTC,47.056075268961400,8192076726.140630,348937187.61898000
2021-10-22 00:00:00 UTC,44.81451822635820,7809466755.023890,410864813.4034130
2021-10-23 00:00:00 UTC,45.189413313735100,7873668626.688750,242345454.35592300
2021-10-24 00:00:00 UTC,45.55183881076090,7947620671.746760,178773288.70773
2021-10-25 00:00:00 UTC,43.60864338448370,7598632226.430550,208006693.06373300
2021-10-26 00:00:00 UTC,48.72460828596580,8494206560.644170,388383784.9343220
2021-10-27 00:00:00 UTC,46.83163286633000,8187914922.734210,566685748.6139050
2021-10-28 00:00:00 UTC,40.870048285871800,7126915252.171070,714241897.6397770
2021-10-29 00:00:00 UTC,43.08528875665910,7540008696.614930,1145839482.3445400
2021-10-30 00:00:00 UTC,45.27486282036450,7890957585.723950,714937258.9493850
2021-10-31 00:00:00 UTC,43.04869675813760,7509038383.732360,251101498.83460200
2021-11-01 00:00:00 UTC,45.10143370429040,7890531567.644950,471100346.99411400
2021-11-02 00:00:00 UTC,46.33196271216660,8100844010.412300,378387402.9448210
2021-11-03 00:00:00 UTC,47.20037112643440,8211123211.594060,422968391.39891500
2021-11-04 00:00:00 UTC,46.763880719534900,8196644174.327080,330420601.3210500
2021-11-05 00:00:00 UTC,46.32731282920840,8095055118.164880,337817886.840167
2021-11-06 00:00:00 UTC,49.75155454386490,8755825688.12509,1082538101.873350
2021-11-07 00:00:00 UTC,49.60853808069660,8701465554.72271,519987222.88170200
2021-11-08 00:00:00 UTC,53.9042543913711,9453898066.959580,461859362.46016000
2021-11-09 00:00:00 UTC,54.9193486837592,9698526684.556470,807680200.0071430
2021-11-10 00:00:00 UTC,52.55180185593500,9251659277.956920,456276899.3074970
2021-11-11 00:00:00 UTC,48.521391242866500,8621269504.38257,559766469.4960280
2021-11-12 00:00:00 UTC,48.165457282257200,8759223620.227560,387547846.75727600
2021-11-13 00:00:00 UTC,46.53309259404420,8459486505.323290,358608423.57862700
2021-11-14 00:00:00 UTC,48.023735235993300,8746299882.090200,269839132.33222200
2021-11-15 00:00:00 UTC,48.468516626451500,8814063144.716370,287796119.4742860
2021-11-16 00:00:00 UTC,47.09354854170970,8581751939.779110,252801772.1253670
2021-11-17 00:00:00 UTC,42.88696075031800,7841225746.924380,479548630.57912600
2021-11-18 00:00:00 UTC,42.990551144344600,7742708986.205040,290661210.74484400
2021-11-19 00:00:00 UTC,39.73670433449520,7228684029.364480,340092146.60063100
2021-11-20 00:00:00 UTC,42.09466476483680,7644403592.297060,252655277.7076820
2021-11-21 00:00:00 UTC,43.76386735707910,7979476533.051500,274941461.16324200
2021-11-22 00:00:00 UTC,43.53666415718450,7986146266.327660,368854737.7788110
2021-11-23 00:00:00 UTC,41.655695000065900,7594627935.575550,269118360.70578100
2021-11-24 00:00:00 UTC,42.03376776052070,7693981742.94217,211951993.1239660
2021-11-25 00:00:00 UTC,40.6465873687785,7433278089.1597800,225973525.21685200
2021-11-26 00:00:00 UTC,42.98799301240460,7838516448.188310,268169029.34156600
2021-11-27 00:00:00 UTC,39.418545136829900,7214337743.951740,491659917.2016410
2021-11-28 00:00:00 UTC,41.850064517435400,7609492232.8237100,423081920.4152090
2021-11-29 00:00:00 UTC,41.80210082427490,7638582315.404430,330283594.94898500
2021-11-30 00:00:00 UTC,42.01706362548470,7708125594.601450,217140202.63226200
2021-12-01 00:00:00 UTC,40.771053499879500,7463533399.9067100,279566955.14694900
2021-12-02 00:00:00 UTC,40.99446596296690,7473609059.146960,238469321.15394900
2021-12-03 00:00:00 UTC,40.17987696458670,7386272712.378010,177319373.32666800
2021-12-04 00:00:00 UTC,37.97171400787710,6990270984.418290,277516449.90255000
2021-12-05 00:00:00 UTC,31.63197120504590,5779527588.650590,653939825.7157130
2021-12-06 00:00:00 UTC,30.31743021905540,5551465183.961840,299269991.5655780
2021-12-07 00:00:00 UTC,30.12663509663230,5531680469.632940,336809809.9186450
2021-12-08 00:00:00 UTC,29.513107773176200,5429907645.967150,242924540.93638300
2021-12-09 00:00:00 UTC,31.433426354459200,5760353940.913060,431616807.2879590
2021-12-10 00:00:00 UTC,28.49568305087170,5244515054.59499,183314139.66607000
2021-12-11 00:00:00 UTC,26.704935550599700,4949468203.591400,198440325.51364300
2021-12-12 00:00:00 UTC,27.81591405379880,5105132157.695270,173480416.44314300
2021-12-13 00:00:00 UTC,28.494428284391900,5215990165.567520,151651592.2651950
2021-12-14 00:00:00 UTC,25.112333212242200,4772227053.833370,216949753.7641680
2021-12-15 00:00:00 UTC,25.40376738495620,4821217676.524900,166222107.58721400
2021-12-16 00:00:00 UTC,25.932738929206800,4928238722.241070,234139580.73402500
2021-12-17 00:00:00 UTC,24.386635196907000,4632762280.409250,166524783.055222
2021-12-18 00:00:00 UTC,23.35975105284680,4451624407.530920,206321451.570339
2021-12-19 00:00:00 UTC,23.675724671618,4515479484.745330,183520082.6352100
2021-12-20 00:00:00 UTC,22.647038784338500,4328809238.39988,178910797.43893200
2021-12-21 00:00:00 UTC,21.8020580229524,4184509228.5276900,234145210.1550440
2021-12-22 00:00:00 UTC,23.205682841527200,4424706672.030570,214137325.96279200
2021-12-23 00:00:00 UTC,23.405722032566100,4476926218.988720,265525219.42268100
2021-12-24 00:00:00 UTC,27.039486957434200,5156676860.453290,531015604.892352
2021-12-25 00:00:00 UTC,27.40669700074870,5198922377.807100,389251895.23691200
2021-12-26 00:00:00 UTC,27.420004742554600,5234159268.242510,215974740.24557500
2021-12-27 00:00:00 UTC,26.762363480210600,5108890610.786840,255174906.1106860
2021-12-28 00:00:00 UTC,28.22084372578040,5428506234.553150,389410683.15551300
2021-12-29 00:00:00 UTC,24.840102111952200,4769837940.286940,421401350.10542100
2021-12-30 00:00:00 UTC,23.91419653112580,4538854588.703210,286524616.84555200
2021-12-31 00:00:00 UTC,24.814969998025000,4728347140.24497,278410113.1540260
2022-01-01 00:00:00 UTC,24.448713922804700,4693230971.6588700,286908640.6872210
2022-01-02 00:00:00 UTC,25.709270321817600,4882985762.017540,188753819.50055600
2022-01-03 00:00:00 UTC,27.322697822592100,5233056016.547780,399886107.05873000
2022-01-04 00:00:00 UTC,29.301012310129500,5591122046.992730,444683511.3012770
2022-01-05 00:00:00 UTC,33.85984482817180,6490566500.757760,1082874896.0711500
2022-01-06 00:00:00 UTC,30.838128275123500,5955750474.582730,1251499248.2509600
2022-01-07 00:00:00 UTC,30.681593169027200,5956379967.376930,808322622.6024270
2022-01-08 00:00:00 UTC,30.269257531588200,5842976674.774450,744674604.4693890
2022-01-09 00:00:00 UTC,32.89098920498110,6342674723.443420,813575117.4543550
2022-01-10 00:00:00 UTC,36.109257404742500,6944283494.159310,983705803.047542
2022-01-11 00:00:00 UTC,34.44941197458360,6661276349.118200,996518451.2785250
2022-01-12 00:00:00 UTC,34.252233153554800,6671828489.982090,662373565.7548450
2022-01-13 00:00:00 UTC,34.875969898271400,6804879538.079870,555895362.4814300
2022-01-14 00:00:00 UTC,31.372407961952800,6263416801.614810,422745611.0476290
2022-01-15 00:00:00 UTC,32.53327350595530,6422447712.582790,364688778.57227800
2022-01-16 00:00:00 UTC,32.6104417522181,6470544883.008120,241661183.59415400
2022-01-17 00:00:00 UTC,31.264292171159400,6209612513.100800,250407091.9350030
2022-01-18 00:00:00 UTC,29.720309876031300,5905878929.075680,241260950.71897800
2022-01-19 00:00:00 UTC,29.517304429018200,5872286120.218690,299242258.4074740
2022-01-20 00:00:00 UTC,26.53641634446140,5293898471.840400,287418101.51413800
2022-01-21 00:00:00 UTC,24.93091018911220,5003189029.210500,290829509.91799100
2022-01-22 00:00:00 UTC,24.061869377216000,4780737140.181980,494830399.1481700
2022-01-23 00:00:00 UTC,20.490079514577300,4075643591.0515400,573540457.228976
2022-01-24 00:00:00 UTC,21.265754231038400,4227210574.8664000,250765262.35293900
2022-01-25 00:00:00 UTC,20.723743766173300,4150052476.1022200,396410758.74766700
2022-01-26 00:00:00 UTC,20.166916290352500,4007455266.055380,253649752.29489300
2022-01-27 00:00:00 UTC,19.811650845498400,3961950339.3470300,338707048.4564820
2022-01-28 00:00:00 UTC,19.62498890725010,3876095065.272800,269388988.80135700
2022-01-29 00:00:00 UTC,20.347699366562300,4041278820.588110,209818971.93002300
2022-01-30 00:00:00 UTC,20.19621549738730,4010231181.782090,215820339.47246500
2022-01-31 00:00:00 UTC,19.297912490233400,3830783016.276120,247935711.99918300
2022-02-01 00:00:00 UTC,19.86360143195250,3943786183.446180,190936321.52713200
2022-02-02 00:00:00 UTC,20.192893920689600,4029085538.051000,170127969.66655800
2022-02-03 00:00:00 UTC,21.654069221560400,4323063780.902130,390260330.1515550
2022-02-04 00:00:00 UTC,20.73156526201430,4139674545.164170,249460996.12956100
2022-02-05 00:00:00 UTC,22.307765682048300,4430753957.741270,263603869.04844600
2022-02-06 00:00:00 UTC,22.418071497379300,4501836173.219670,200661991.90205600
2022-02-07 00:00:00 UTC,23.418686103146900,4694489709.580040,261283347.0531720
2022-02-08 00:00:00 UTC,24.015795560591900,4810126979.590390,282926075.72061000
2022-02-09 00:00:00 UTC,23.08409695479600,4627857654.978780,288513097.2047580
2022-02-10 00:00:00 UTC,23.117927060962100,4630932455.945690,182647911.9600040
2022-02-11 00:00:00 UTC,21.640260667072600,4453297127.343320,236199730.070867
2022-02-12 00:00:00 UTC,19.78155316671100,4084021038.886780,215515361.05560500
2022-02-13 00:00:00 UTC,20.050180669696500,4124807900.846140,175978924.74292600
2022-02-14 00:00:00 UTC,19.88451834989900,4113650377.1215700,118008843.7080720
2022-02-15 00:00:00 UTC,20.826923870344100,4296043107.967300,200658759.69958100
2022-02-16 00:00:00 UTC,21.74442091385360,4512136319.109510,161461554.86380400
2022-02-17 00:00:00 UTC,22.069483044461800,4584357762.507600,207747295.42635800
2022-02-18 00:00:00 UTC,19.83169708715670,4100926458.1369500,218809477.91509200
2022-02-19 00:00:00 UTC,19.668478514348600,4075016781.381960,164527591.77311100
2022-02-20 00:00:00 UTC,20.032271809759100,4145919303.044060,139996260.17950300
2022-02-21 00:00:00 UTC,18.738613787306100,3899243156.156410,166266280.10846600
2022-02-22 00:00:00 UTC,17.75582469568920,3687699631.4014,221820507.93703600
2022-02-23 00:00:00 UTC,17.950436759586700,3719517529.506890,200073055.89381200
2022-02-24 00:00:00 UTC,17.404658009999700,3606136839.977190,168080058.87648200
2022-02-25 00:00:00 UTC,16.619715038694600,3444968812.2355300,364236769.8569130
2022-02-26 00:00:00 UTC,17.71845131665610,3668397570.9484400,179761705.8288170
2022-02-27 00:00:00 UTC,17.655389215381200,3650901230.8482800,116150632.98321100
2022-02-28 00:00:00 UTC,17.221487072137200,3560038249.2394800,169777159.8077450
2022-03-01 00:00:00 UTC,20.133655607100700,4153950195.1154600,209898386.42331800
2022-03-02 00:00:00 UTC,19.327068205310600,4010816454.135970,213974920.31903000
2022-03-03 00:00:00 UTC,19.26303145201360,4021929124.834200,179152870.70468500
2022-03-04 00:00:00 UTC,19.878349969715700,4152348865.3329300,284221893.78376800
2022-03-05 00:00:00 UTC,17.580156400817500,3668054495.30698,196079441.64042200
2022-03-06 00:00:00 UTC,17.70212927851850,3694819846.426870,131167855.90777200
2022-03-07 00:00:00 UTC,16.71396300604340,3490734789.884750,123191697.95578600
2022-03-08 00:00:00 UTC,16.472441456765600,3439611139.54971,195716229.0431260
2022-03-09 00:00:00 UTC,16.852737583609400,3514488659.284240,108171020.54712300
2022-03-10 00:00:00 UTC,17.471523253738600,3643170074.358610,143893001.82103200
2022-03-11 00:00:00 UTC,16.617407633307800,3465934687.6961500,128209392.81142
2022-03-12 00:00:00 UTC,16.021208808544800,3434738325.987730,102308889.50061600
2022-03-13 00:00:00 UTC,16.084936631239500,3423147717.091210,67399744.03916860
2022-03-14 00:00:00 UTC,15.801954389661100,3341422213.4643900,74998357.94485000
2022-03-15 00:00:00 UTC,16.098182245776700,3421291718.8035700,79623312.90619340
2022-03-16 00:00:00 UTC,15.835070534532800,3371317356.537230,109673790.53879100
2022-03-17 00:00:00 UTC,16.456193996130700,3451606034.1308800,165923064.54603000
2022-03-18 00:00:00 UTC,16.59043926934700,3573001267.1184900,140205102.94246700
2022-03-19 00:00:00 UTC,16.906242112858000,3648067372.8176100,125586435.46082700
2022-03-20 00:00:00 UTC,17.51797767598750,3751751870.2663400,155267990.9639530
2022-03-21 00:00:00 UTC,16.76940725319900,3615939241.889380,112037697.56929700
2022-03-22 00:00:00 UTC,16.961140895111700,3652676857.5802200,112878237.78766300
2022-03-23 00:00:00 UTC,18.029899575237800,3881554648.8222200,190219930.6514530
2022-03-24 00:00:00 UTC,19.008783242647000,4101430013.136910,298326754.707432
2022-03-25 00:00:00 UTC,19.36754636577230,4197191518.932170,178923207.60482200
2022-03-26 00:00:00 UTC,18.734006452166000,4044284481.5241200,174264760.98475500
2022-03-27 00:00:00 UTC,19.31372893733430,4170303233.0433100,99880461.81103420
2022-03-28 00:00:00 UTC,21.83922940751730,4707462260.534110,328276849.9447070
2022-03-29 00:00:00 UTC,22.02636441515690,4782214076.167920,470772101.9693030
2022-03-30 00:00:00 UTC,22.123640034071900,4784522769.043400,376123456.3922450
2022-03-31 00:00:00 UTC,21.845607865877100,4741500781.116070,237507991.3533290
2022-04-01 00:00:00 UTC,20.864229359856100,4484032729.822320,367951036.13597000
2022-04-02 00:00:00 UTC,21.58553784024220,4681171346.765500,260749082.67109400
2022-04-03 00:00:00 UTC,21.009982749700000,4570547139.216720,243292038.35226500
2022-04-04 00:00:00 UTC,22.501014077901000,4867607243.114190,204614609.11631700
2022-04-05 00:00:00 UTC,21.878360006633900,4752432625.206880,361964743.11393900
2022-04-06 00:00:00 UTC,21.047828355263400,4651655864.79693,251247509.176044
2022-04-07 00:00:00 UTC,18.72978464837900,4094522622.9768300,283569090.72369000
2022-04-08 00:00:00 UTC,19.36636582679180,4207319800.581000,168847460.09274900
