Date,Open,High,Low,Close,Adj Close,Volume
2018-01-06,0.224499,0.232172,0.143149,0.174797,0.174797,2437349888
2018-01-07,0.173678,0.199655,0.145697,0.199655,0.199655,1750349952
2018-01-08,0.205195,0.205195,0.131582,0.151993,0.151993,1532320000
2018-01-09,0.154165,0.156468,0.105963,0.124782,0.124782,1262109952
2018-01-10,0.127020,0.136777,0.097435,0.129553,0.129553,1729920000
2018-01-11,0.130827,0.130827,0.097425,0.109080,0.109080,1074579968
2018-01-12,0.109802,0.112919,0.104891,0.108858,0.108858,679499008
2018-01-13,0.108694,0.119219,0.100102,0.103035,0.103035,819091008
2018-01-14,0.102634,0.103169,0.084271,0.084782,0.084782,714278976
2018-01-15,0.084890,0.097897,0.067721,0.075694,0.075694,1013430016
2018-01-16,0.076045,0.076371,0.040550,0.054488,0.054488,695308992
2018-01-17,0.053796,0.084310,0.044651,0.075623,0.075623,1326569984
2018-01-18,0.076432,0.110867,0.073540,0.083179,0.083179,1392329984
2018-01-19,0.082409,0.088133,0.072995,0.080499,0.080499,706521984
2018-01-20,0.081158,0.088724,0.080608,0.085201,0.085201,626438976
2018-01-21,0.084868,0.085698,0.068421,0.071186,0.071186,561259008
2018-01-22,0.071947,0.082809,0.063831,0.071412,0.071412,623766976
2018-01-23,0.071210,0.074035,0.062891,0.068572,0.068572,409592000
2018-01-24,0.068596,0.074320,0.066939,0.070421,0.070421,505468992
2018-01-25,0.071252,0.073681,0.067022,0.068766,0.068766,362497984
2018-01-26,0.068600,0.071055,0.060360,0.066630,0.066630,381401984
2018-01-27,0.066495,0.069426,0.064973,0.068422,0.068422,282556992
2018-01-28,0.068916,0.070875,0.065049,0.065495,0.065495,276320992
2018-01-29,0.065431,0.066769,0.063113,0.064001,0.064001,256876000
2018-01-30,0.064065,0.064120,0.051581,0.053761,0.053761,267126000
2018-01-31,0.053958,0.054454,0.049636,0.054454,0.054454,251080992
2018-02-01,0.054753,0.058563,0.043161,0.046227,0.046227,288656000
2018-02-02,0.046042,0.046042,0.031091,0.040799,0.040799,363928992
2018-02-03,0.041035,0.047338,0.035080,0.044472,0.044472,241928992
2018-02-04,0.044525,0.046020,0.036049,0.037933,0.037933,169960992
2018-02-05,0.037790,0.038903,0.028055,0.030161,0.030161,167296992
2018-02-06,0.030367,0.036971,0.025109,0.036478,0.036478,271110016
2018-02-07,0.036235,0.038957,0.031905,0.032746,0.032746,204200000
2018-02-08,0.032668,0.038047,0.032668,0.036725,0.036725,193436992
2018-02-09,0.036785,0.047968,0.034951,0.047968,0.047968,176363008
2018-02-10,0.047424,0.055941,0.044781,0.048699,0.048699,470408992
2018-02-11,0.048564,0.048564,0.040066,0.042401,0.042401,273583008
2018-02-12,0.042603,0.047493,0.042603,0.046116,0.046116,219120000
2018-02-13,0.046103,0.046483,0.042498,0.043356,0.043356,178960992
2018-02-14,0.043295,0.046749,0.043022,0.045936,0.045936,186660000
2018-02-15,0.045922,0.048457,0.045087,0.046496,0.046496,178912992
2018-02-16,0.046489,0.053082,0.046379,0.052449,0.052449,310512992
2018-02-17,0.052155,0.054914,0.050969,0.054914,0.054914,231988000
2018-02-18,0.054935,0.055311,0.048708,0.049606,0.049606,195043008
2018-02-19,0.049555,0.052700,0.049364,0.051542,0.051542,178480992
2018-02-20,0.051537,0.052074,0.046560,0.046861,0.046861,198212992
2018-02-21,0.046909,0.048235,0.042935,0.044580,0.044580,179052992
2018-02-22,0.044461,0.046146,0.039591,0.040674,0.040674,162732992
2018-02-23,0.040275,0.043552,0.039139,0.042875,0.042875,159880992
2018-02-24,0.042856,0.045608,0.039374,0.040929,0.040929,194792992
2018-02-25,0.040821,0.041603,0.039108,0.039883,0.039883,182260000
2018-02-26,0.039899,0.042894,0.039000,0.041769,0.041769,189976000
2018-02-27,0.041792,0.043099,0.041187,0.042731,0.042731,219795008
2018-02-28,0.042736,0.046405,0.040685,0.043350,0.043350,298758016
2018-03-01,0.043514,0.049225,0.042367,0.048847,0.048847,318231008
